LINHA,QR / EMV,PAGANTE,VT,ESCOLAR,GRATUIDADE,PASSE LIVRE,DL+INT.VT,INT.ESC,TOTAL,EQUIVALENTE,DATA,EMPRESA,TARIFA,RECEITA
0072,1558,0,25327,194,4856,6515,3607,24,42081,26982,2023-07-01,REAL,3.49,94167.18000000001
0053,4124,0,64457,376,11975,12803,2770,8,96513,68769,2023-07-01,REAL,3.49,240003.81000000003
0052,1034,0,16788,294,3533,7553,1325,0,30527,17969,2023-07-01,REAL,3.49,62711.810000000005
0048,3648,0,57866,489,9015,15351,6201,13,92583,61758.5,2023-07-01,REAL,3.49,215537.165
0046,5066,0,60457,977,13588,28540,2148,9,110785,66011.5,2023-07-01,REAL,3.49,230380.135
0111,2714,0,39690,610,10045,15800,3714,8,72581,42709,2023-07-01,REAL,3.49,149054.41
0042,4265,0,71418,533,13653,17865,4912,20,112666,75949.5,2023-07-01,REAL,3.49,265063.755
0037,2194,0,37477,264,8323,8159,2291,23,58731,39803,2023-07-01,SFRAN,3.49,138912.47
M006,68,0,1210,3,21,22,162,0,1486,1279.5,2023-07-01,SFRAN,3.49,4465.455
2058,8,0,269,1,322,78,1084,0,1762,277.5,2023-07-01,SFRAN,3.49,968.475
0999,0,0,0,0,0,0,5431,0,5431,0,2023-07-01,SFRAN,3.49,0.0
0802,2880,0,60020,632,7895,16119,9884,88,97518,63216,2023-07-01,SFRAN,3.49,220623.84000000003
0719,1082,0,16931,186,2435,5120,1181,2,26937,18106,2023-07-01,SFRAN,3.49,63189.94
0716,7811,0,114791,723,15300,19738,11984,34,170381,122963.5,2023-07-01,SFRAN,3.49,429142.61500000005
0039,1999,0,32386,203,6853,6281,0,0,47722,34486.5,2023-07-01,REAL,3.49,120357.88500000001
0058,1507,0,27627,240,7063,6904,348,4,43693,29254,2023-07-01,SFRAN,3.49,102096.46
0036,1516,0,47240,393,9793,11285,2402,4,72633,48952.5,2023-07-01,REAL,3.49,170844.225
0221,375,0,17118,284,2032,3331,6320,102,29562,17635,2023-07-01,REAL,3.49,61546.15
0114,558,0,19028,107,5444,5518,2952,10,33617,19639.5,2023-07-01,CIMA,3.49,68541.85500000001
M005,106,0,1864,3,39,83,374,0,2469,1971.5,2023-07-01,CIMA,3.49,6880.535000000001
M004,72,0,1406,4,80,54,103,0,1719,1480,2023-07-01,CIMA,3.49,5165.200000000001
1019,3,0,612,0,367,343,602,2,1929,615,2023-07-01,CIMA,3.49,2146.35
0900,1797,0,23425,749,3599,18138,1427,94,49229,25596.5,2023-07-01,CIMA,3.49,89331.785
0708,701,0,31186,133,4760,6231,3827,9,46847,31953.5,2023-07-01,CIMA,3.49,111517.71500000001
0700,1030,0,28673,125,4971,4883,3048,6,42736,29765.5,2023-07-01,CIMA,3.49,103881.595
0614,486,0,19446,90,3664,3525,1534,0,28745,19977,2023-07-01,CIMA,3.49,69719.73000000001
0613,1027,0,21229,110,4899,4995,2643,15,34918,22311,2023-07-01,CIMA,3.49,77865.39
0610,776,0,18004,159,2488,5180,2386,80,29073,18859.5,2023-07-01,CIMA,3.49,65819.655
0033,2053,0,31412,250,8206,10406,456,4,52787,33590,2023-07-01,REAL,3.49,117229.1
0604,3576,0,100473,1253,15511,25660,18120,171,164764,104675.5,2023-07-01,CIMA,3.49,365317.495
0603,2811,0,60486,450,12445,12560,7302,64,96118,63522,2023-07-01,CIMA,3.49,221691.78000000003
0601,2830,0,48322,244,6328,7269,4330,17,69340,51274,2023-07-01,REAL,3.49,178946.26
0504,2932,0,44961,266,7287,10408,3949,32,69835,48026,2023-07-01,CIMA,3.49,167610.74000000002
0502,327,0,12771,85,2678,4760,70,0,20691,13140.5,2023-07-01,CIMA,3.49,45860.345
0501,710,0,15332,86,5348,5097,1124,0,27697,16085,2023-07-01,CIMA,3.49,56136.65
0404,249,0,8253,57,2620,2654,222,0,14055,8530.5,2023-07-01,CIMA,3.49,29771.445000000003
0403,468,0,9705,84,2769,2939,300,2,16267,10215,2023-07-01,CIMA,3.49,35650.35
0226,5023,0,92016,841,16619,20719,17217,166,152601,97459.5,2023-07-01,CIMA,3.49,340133.655
0223,5266,0,98309,599,16893,15940,16460,120,153587,103874.5,2023-07-01,REAL,3.49,362522.005
0606,2187,0,34771,380,6763,12391,2142,5,58639,37148,2023-07-01,REAL,3.49,129646.52
4006,1960,0,34860,274,7611,10889,2289,4,57887,36957,2023-08-01,REAL,3.49,128979.93000000001
4007,18,0,1533,7,389,277,11,0,2235,1554.5,2023-08-01,REAL,3.49,5425.205
4011,2218,0,40855,508,6981,13468,12390,146,76566,43327,2023-08-01,REAL,3.49,151211.23
0012,120,0,10143,110,4705,3863,151,2,19094,10318,2023-08-01,REAL,3.49,36009.82
M002,98,0,1825,8,68,104,214,0,2317,1927,2023-08-01,REAL,3.49,6725.2300000000005
M003,78,0,1468,3,61,57,188,0,1855,1547.5,2023-08-01,REAL,3.49,5400.775000000001
4005,33,0,7278,38,811,681,17,0,8858,7330,2023-08-01,REAL,3.49,25581.7
0024,257,0,14116,196,2357,4354,716,21,22017,14471,2023-08-01,REAL,3.49,50503.79
M001,108,0,1610,4,11,72,182,0,1987,1720,2023-08-01,REAL,3.49,6002.8
4004,46,0,917,0,106,260,49,0,1378,963,2023-08-01,REAL,3.49,3360.8700000000003
0812,20,0,1153,4,451,314,157,0,2099,1175,2023-08-01,REAL,3.49,4100.75
0903,1187,0,18968,442,3186,10996,1381,8,36168,20376,2023-08-01,REAL,3.49,71112.24
0901,1467,0,18353,860,2321,17497,1687,29,42214,20250,2023-08-01,REAL,3.49,70672.5
0027,134,0,2028,30,806,924,15,0,3937,2177,2023-08-01,REAL,3.49,7597.7300000000005
0809,163,0,14659,115,2759,2870,1170,1,21737,14879.5,2023-08-01,REAL,3.49,51929.455
0808,10,0,61,0,15,14,0,0,100,71,2023-08-01,REAL,3.49,247.79000000000002
0807,98,0,6361,23,1829,1288,1181,1,10781,6470.5,2023-08-01,REAL,3.49,22582.045000000002
0806,91,0,7611,42,1291,938,20,0,9993,7723,2023-08-01,SFRAN,3.49,26953.27
0805,20,0,4410,43,1202,914,313,0,6902,4451.5,2023-08-01,REAL,3.49,15535.735
0804,12,0,1166,2,261,142,112,1,1696,1179,2023-08-01,REAL,3.49,4114.71
0800,5430,1226,99189,1071,23505,30418,46953,246,208038,106380.5,2023-08-01,REAL,3.49,371267.945
4003,835,0,24496,354,5708,6806,15861,225,54285,25508,2023-08-01,REAL,3.49,89022.92
0033,2268,0,34600,502,8984,14299,376,6,61035,37119,2023-08-01,REAL,3.49,129545.31000000001
0221,393,0,18475,328,2182,3387,6327,96,31188,19032,2023-08-01,REAL,3.49,66421.68000000001
0041,1126,0,29126,370,8549,12417,1068,17,52673,30437,2023-08-01,CIMA,3.49,106225.13
M005,140,0,2115,6,106,102,287,0,2756,2258,2023-08-01,CIMA,3.49,7880.42
M004,53,0,1416,1,70,41,59,0,1640,1469.5,2023-08-01,CIMA,3.49,5128.555
1019,1,0,498,0,391,360,500,1,1751,499,2023-08-01,CIMA,3.49,1741.5100000000002
0900,1725,0,24023,940,3588,18519,1546,75,50416,26218,2023-08-01,CIMA,3.49,91500.82
0708,766,0,33105,289,4981,7462,3332,10,49945,34015.5,2023-08-01,CIMA,3.49,118714.095
0700,946,0,28263,163,4805,5265,2811,5,42258,29290.5,2023-08-01,CIMA,3.49,102223.845
0614,637,0,21622,225,4219,4107,1500,1,32311,22371.5,2023-08-01,CIMA,3.49,78076.535
0613,1235,0,23450,235,5162,6191,2677,23,38973,24802.5,2023-08-01,CIMA,3.49,86560.725
0610,853,0,19092,329,2548,6525,2361,82,31790,20109.5,2023-08-01,CIMA,3.49,70182.155
0604,3151,0,100183,1668,15322,27771,16533,196,164824,104168,2023-08-01,CIMA,3.49,363546.32
0603,3184,0,62744,760,13594,15023,7286,103,102694,66308,2023-08-01,CIMA,3.49,231414.92
0601,3269,0,52944,517,7189,9373,4147,15,77454,56471.5,2023-08-01,REAL,3.49,197085.535
0504,3125,0,44880,347,7396,11269,3906,28,70951,48178.5,2023-08-01,CIMA,3.49,168142.965
0727,3462,0,54984,570,5571,10834,5696,15,81132,58731,2023-08-01,REAL,3.49,204971.19
0501,765,0,15957,133,5820,5532,952,2,29161,16788.5,2023-08-01,CIMA,3.49,58591.865000000005
0404,255,0,9118,95,2861,3456,225,11,16021,9420.5,2023-08-01,CIMA,3.49,32877.545000000006
0403,403,0,10196,135,3052,3580,303,7,17676,10666.5,2023-08-01,CIMA,3.49,37226.085
0226,5286,0,90208,1070,16347,21903,15428,148,150390,96029,2023-08-01,CIMA,3.49,335141.21
0223,6003,0,98884,1098,17102,19395,15068,146,157696,105436,2023-08-01,REAL,3.49,367971.64
0116,1396,0,20941,372,5162,7665,1486,0,37022,22523,2023-08-01,CIMA,3.49,78605.27
0114,525,0,19210,175,5626,5955,2454,29,33974,19822.5,2023-08-01,CIMA,3.49,69180.52500000001
0036,1819,0,47186,644,10405,12415,2424,5,74898,49327,2023-08-01,REAL,3.49,172151.23
0717,4448,0,62357,609,7023,12743,3070,18,90268,67109.5,2023-08-01,REAL,3.49,234212.15500000003
0606,2179,0,31857,593,6463,13179,1730,6,56007,34332.5,2023-08-01,REAL,3.49,119820.425
0706,6588,0,82790,1557,9893,34293,8011,51,143183,90156.5,2023-08-01,REAL,3.49,314646.185
0723,2133,0,38297,326,8680,9536,9127,36,68135,40593,2023-08-01,SFRAN,3.49,141669.57
0719,1112,0,18884,304,2862,6188,1096,6,30452,20148,2023-08-01,SFRAN,3.49,70316.52
0716,9218,0,126814,1267,17440,25814,12373,39,192965,136665.5,2023-08-01,SFRAN,3.49,476962.59500000003
0714,2326,0,50683,418,9689,9893,9751,54,82814,53218,2023-08-01,SFRAN,3.49,185730.82
0712,4249,0,62972,744,8035,14841,5197,15,96053,67593,2023-08-01,SFRAN,3.49,235899.57
0711,2523,0,47809,834,9393,18753,3037,48,82397,50749,2023-08-01,SFRAN,3.49,177114.01
0710,6199,0,98264,1588,18098,30420,6659,22,161250,105257,2023-08-01,SFRAN,3.49,367346.93000000005
0709,2415,0,34977,556,6441,11363,2969,7,58728,37670,2023-08-01,SFRAN,3.49,131468.30000000002
0612,1263,0,18037,300,2391,7081,72,1,29145,19450,2023-08-01,SFRAN,3.49,67880.5
0402,1643,0,31922,331,7395,9183,1650,2,52126,33730.5,2023-08-01,SFRAN,3.49,117719.445
0401,1754,0,35061,409,8477,10765,1881,1,58348,37019.5,2023-08-01,SFRAN,3.49,129198.05500000001
0115,599,0,13557,140,3774,5944,130,0,24144,14226,2023-08-01,SFRAN,3.49,49648.740000000005
0108,1888,0,38963,387,14018,11119,6900,32,73307,41044.5,2023-08-01,SFRAN,3.49,143245.30500000002
0102,1563,0,33315,286,8994,11125,611,1,55895,35021,2023-08-01,SFRAN,3.49,122223.29000000001
0101,545,0,11522,123,5118,4567,1178,0,23053,12128.5,2023-08-01,SFRAN,3.49,42328.465000000004
0069,3730,0,55857,429,13236,10958,474,5,84689,59801.5,2023-08-01,SFRAN,3.49,208707.23500000002
0068,679,0,12649,105,3553,3357,2341,9,22693,13380.5,2023-08-01,SFRAN,3.49,46697.945
0065,3498,0,58740,626,14484,14053,5814,56,97271,62551,2023-08-01,SFRAN,3.49,218302.99000000002
0058,2298,0,41502,448,10675,12543,1708,16,69190,44024,2023-08-01,SFRAN,3.49,153643.76
0057,1556,0,26840,174,5830,4743,1817,17,40977,28483,2023-08-01,SFRAN,3.49,99405.67000000001
0056,2583,0,34808,627,7230,12616,793,14,58671,37704.5,2023-08-01,SFRAN,3.49,131588.70500000002
0051,2073,1,28543,485,7140,10490,1332,14,50078,30859.5,2023-08-01,SFRAN,3.49,107699.65500000001
0707,3671,0,57636,482,6585,11206,3709,4,83293,61548,2023-08-01,REAL,3.49,214802.52000000002
0802,3267,0,63844,856,8529,18071,8693,74,103334,67539,2023-08-01,SFRAN,3.49,235711.11000000002
0999,0,0,0,0,0,0,7261,0,7261,0,2023-08-01,SFRAN,3.49,0.0
0502,374,0,13712,122,3085,5925,64,0,23282,14147,2023-08-01,CIMA,3.49,49373.030000000006
M006,51,0,1206,0,31,31,177,0,1496,1257,2023-08-01,SFRAN,3.49,4386.93
2058,6,0,338,1,369,132,1727,1,2574,344.5,2023-08-01,SFRAN,3.49,1202.305
0704,12167,0,166833,2005,23535,44432,9886,48,258906,180002.5,2023-08-01,REAL,3.49,628208.7250000001
0703,7328,0,91227,1169,12738,25712,7297,20,145491,99139.5,2023-08-01,REAL,3.49,345996.85500000004
0615,1977,0,28882,611,2554,7926,1550,3,43503,31164.5,2023-08-01,REAL,3.49,108764.10500000001
0612,3087,0,53348,644,7275,17762,5699,8,87823,56757,2023-08-01,SFRAN,3.49,198081.93000000002
0607,4450,0,51528,1288,7954,24174,5189,54,94637,56622,2023-08-01,REAL,3.49,197610.78
0602,8781,0,124551,1745,20969,33396,11010,98,200550,134204.5,2023-08-01,REAL,3.49,468373.705
0217,2178,0,40135,390,9839,11349,2944,4,66839,42508,2023-08-01,REAL,3.49,148352.92
0214,2313,0,33603,347,7080,9692,1954,15,55004,36089.5,2023-08-01,REAL,3.49,125952.35500000001
0117,1504,0,23881,266,5165,7954,1255,1,40026,25518,2023-08-01,REAL,3.49,89057.82
0113,8762,0,123856,2038,31597,50329,9502,74,226158,133637,2023-08-01,REAL,3.49,466393.13
0601,6394,0,95250,884,13718,17946,9902,37,144131,102086,2023-08-01,REAL,3.49,356280.14
0110,1168,0,20519,224,4122,6579,1179,0,33791,21799,2023-08-01,REAL,3.49,76078.51000000001
0037,2744,0,45042,513,9527,10817,2705,26,71374,48042.5,2023-08-01,SFRAN,3.49,167668.325
0111,2550,0,37976,720,9701,16259,2916,19,70141,40886,2023-08-01,REAL,3.49,142692.14
0042,4718,0,73265,829,14255,19941,4635,29,117672,78397.5,2023-08-01,REAL,3.49,273607.275
0046,5900,0,65210,1598,15354,33151,2045,31,123289,71909,2023-08-01,REAL,3.49,250962.41
0048,3848,0,55660,891,9073,18102,5237,35,92846,59953.5,2023-08-01,REAL,3.49,209237.71500000003
0039,2072,0,32902,325,7033,6868,0,0,49200,35136.5,2023-08-01,REAL,3.49,122626.38500000001
0053,5110,0,72000,701,13843,17993,2611,4,112262,77460.5,2023-08-01,REAL,3.49,270337.145
0072,1758,0,27511,359,5304,7376,3295,13,45616,29448.5,2023-08-01,REAL,3.49,102775.265
0104,5902,0,99609,870,24508,26023,7154,19,164085,105946,2023-08-01,REAL,3.49,369751.54000000004
0105,384,0,5938,105,1133,3045,139,1,10745,6374.5,2023-08-01,REAL,3.49,22247.005
0052,1038,0,15851,396,3509,7858,1134,2,29788,17087,2023-08-01,REAL,3.49,59633.630000000005
4007,11,0,1438,3,327,243,7,0,2029,1450.5,2023-09-01,REAL,3.49,5062.245
0033,1903,0,29642,343,7600,13091,337,2,52918,31716.5,2023-09-01,REAL,3.49,110690.585
0027,127,0,1746,15,727,781,14,0,3410,1880.5,2023-09-01,REAL,3.49,6562.945000000001
0024,157,0,11059,101,2030,3669,530,9,17555,11266.5,2023-09-01,REAL,3.49,39320.085
0012,126,0,8790,38,4294,3628,157,0,17033,8935,2023-09-01,REAL,3.49,31183.15
M003,85,0,1301,0,72,75,206,0,1739,1386,2023-09-01,REAL,3.49,4837.14
M002,90,0,1576,2,56,111,253,0,2088,1667,2023-09-01,REAL,3.49,5817.83
M001,94,0,1504,2,14,67,270,0,1951,1599,2023-09-01,REAL,3.49,5580.51
4011,2043,0,38710,362,6848,13754,11770,132,73619,40934,2023-09-01,REAL,3.49,142859.66
4006,1630,0,31557,157,7173,11044,2190,1,53752,33265.5,2023-09-01,REAL,3.49,116096.595
0804,8,0,1006,3,197,81,105,0,1400,1015.5,2023-09-01,REAL,3.49,3544.0950000000003
4003,711,0,23050,322,5475,6637,14895,183,51273,23922,2023-09-01,REAL,3.49,83487.78
0903,996,0,15602,261,2958,9791,1229,6,30843,16728.5,2023-09-01,REAL,3.49,58382.465000000004
0901,1194,0,16282,409,2278,16175,1673,18,38029,17680.5,2023-09-01,REAL,3.49,61704.94500000001
0812,9,0,816,1,333,206,128,0,1493,825.5,2023-09-01,REAL,3.49,2880.9950000000003
0809,147,0,12793,72,2552,2637,1119,0,19320,12976,2023-09-01,REAL,3.49,45286.240000000005
0808,3,0,56,0,14,5,1,0,79,59,2023-09-01,REAL,3.49,205.91000000000003
0807,85,0,5744,15,1622,969,979,0,9414,5836.5,2023-09-01,REAL,3.49,20369.385000000002
0806,57,0,6763,30,1218,973,18,0,9059,6835,2023-09-01,SFRAN,3.49,23854.15
0805,33,0,4182,24,1080,875,251,0,6445,4227,2023-09-01,REAL,3.49,14752.230000000001
4005,26,0,5765,12,685,688,7,0,7183,5797,2023-09-01,REAL,3.49,20231.530000000002
0036,1516,0,42893,349,9484,12176,2101,4,68523,44583.5,2023-09-01,REAL,3.49,155596.415
0504,2308,0,39690,212,7000,10491,3543,11,63255,42104,2023-09-01,CIMA,3.49,146942.96000000002
0114,477,0,18336,83,5658,5963,2590,13,33120,18854.5,2023-09-01,CIMA,3.49,65802.205
M005,103,0,1913,3,34,79,370,0,2502,2017.5,2023-09-01,CIMA,3.49,7041.075000000001
M004,18,0,1192,2,55,25,73,0,1365,1211,2023-09-01,CIMA,3.49,4226.39
1019,3,0,482,2,398,289,488,0,1662,486,2023-09-01,CIMA,3.49,1696.14
0900,1262,0,20212,545,3117,16249,1204,67,42656,21746.5,2023-09-01,CIMA,3.49,75895.285
0708,661,0,29442,153,4760,7019,3222,7,45264,30179.5,2023-09-01,CIMA,3.49,105326.455
0700,971,0,26633,98,5136,5439,2698,3,40978,27653,2023-09-01,CIMA,3.49,96508.97
0614,481,0,19052,124,3840,3549,1438,0,28484,19595,2023-09-01,CIMA,3.49,68386.55
0613,952,0,20761,133,4853,5448,2302,16,34465,21779.5,2023-09-01,CIMA,3.49,76010.455
0610,609,0,16021,212,2230,6170,1780,53,27075,16736,2023-09-01,CIMA,3.49,58408.64000000001
0606,1414,0,27098,359,5784,12038,1716,5,48414,28691.5,2023-09-01,REAL,3.49,100133.335
0604,2620,0,92131,1035,14832,26325,15407,135,152485,95268.5,2023-09-01,CIMA,3.49,332487.065
0603,2604,0,53153,510,12078,13214,6472,70,88101,56012,2023-09-01,CIMA,3.49,195481.88
0601,3005,0,46965,303,6742,9156,3944,12,70127,50121.5,2023-09-01,REAL,3.49,174924.035
0800,5053,1300,92631,679,21559,29084,41487,131,191924,99323.5,2023-09-01,REAL,3.49,346639.015
0502,435,0,11936,98,2836,5395,34,0,20734,12420,2023-09-01,CIMA,3.49,43345.8
0501,663,0,13844,70,5576,4900,900,0,25953,14542,2023-09-01,CIMA,3.49,50751.58
0404,207,0,7459,60,2435,3028,197,6,13392,7696,2023-09-01,CIMA,3.49,26859.04
0403,377,0,8918,85,2772,3487,309,3,15951,9337.5,2023-09-01,CIMA,3.49,32587.875000000004
0226,4473,0,80975,824,15310,19906,14485,116,136089,85860,2023-09-01,CIMA,3.49,299651.4
0225,5,0,221,1,51,48,0,0,326,226.5,2023-09-01,Outros,3.49,790.485
0223,5328,1,96618,738,17228,19383,14923,121,154340,102316,2023-09-01,REAL,3.49,357082.84
0221,319,0,15421,222,1864,3075,5559,64,26524,15851,2023-09-01,REAL,3.49,55319.990000000005
0116,1502,0,26014,246,6210,10501,1264,2,45739,27639,2023-09-01,CIMA,3.49,96460.11
0041,925,0,25034,211,7653,11222,909,16,45970,26064.5,2023-09-01,CIMA,3.49,90965.10500000001
0727,3019,0,50649,362,5609,9872,7049,16,76576,53849,2023-09-01,REAL,3.49,187933.01
0117,1221,0,21322,181,4687,7808,1185,0,36404,22633.5,2023-09-01,REAL,3.49,78990.91500000001
0707,2908,0,50901,291,6142,10497,3308,5,74052,53954.5,2023-09-01,REAL,3.49,188301.20500000002
0723,2028,0,37520,296,8984,9952,9053,33,67866,39696,2023-09-01,SFRAN,3.49,138539.04
0719,948,0,16477,179,2438,5509,957,5,26513,17514.5,2023-09-01,SFRAN,3.49,61125.605
0716,7655,0,115387,785,16353,24077,11261,18,175536,123434.5,2023-09-01,SFRAN,3.49,430786.405
0714,2115,0,47449,222,9182,10132,9272,50,78422,49675,2023-09-01,SFRAN,3.49,173365.75
0712,3864,0,58432,412,7506,14609,5209,5,90037,62502,2023-09-01,SFRAN,3.49,218131.98
0711,2113,0,41580,516,8664,17116,2709,38,72736,43951,2023-09-01,SFRAN,3.49,153388.99000000002
0710,5432,0,90154,971,17452,28829,7035,11,149884,96071.5,2023-09-01,SFRAN,3.49,335289.53500000003
0709,2090,0,30228,236,5951,10703,2823,4,52035,32436,2023-09-01,SFRAN,3.49,113201.64000000001
0612,1025,0,16354,148,2472,6519,1258,0,27776,17453,2023-09-01,SFRAN,3.49,60910.97
0402,1323,0,28873,186,6829,8819,1450,0,47480,30289,2023-09-01,SFRAN,3.49,105708.61
0802,2442,0,57165,528,7764,17043,8228,51,93221,59871,2023-09-01,SFRAN,3.49,208949.79
0401,1321,0,31226,223,7836,10161,1660,0,52427,32658.5,2023-09-01,SFRAN,3.49,113978.16500000001
0108,1627,0,37379,260,13304,11439,6345,26,70380,39136,2023-09-01,SFRAN,3.49,136584.64
0102,1305,0,29039,178,8071,10405,550,6,49554,30433,2023-09-01,SFRAN,3.49,106211.17000000001
0101,479,0,11252,90,5014,4584,1255,2,22676,11776,2023-09-01,SFRAN,3.49,41098.240000000005
0069,3394,0,48029,236,12003,9978,430,1,74071,51541,2023-09-01,SFRAN,3.49,179878.09
0068,614,0,11609,92,3350,3194,2242,8,21109,12269,2023-09-01,SFRAN,3.49,42818.810000000005
0065,2897,0,51579,396,13210,13108,5151,46,86387,54674,2023-09-01,SFRAN,3.49,190812.26
0058,1712,0,34208,197,9328,10610,1375,9,57439,36018.5,2023-09-01,SFRAN,3.49,125704.565
0057,1602,0,26292,247,6021,5450,2228,34,41874,28017.5,2023-09-01,SFRAN,3.49,97781.07500000001
0056,2177,0,30597,423,6514,11938,721,12,52382,32985.5,2023-09-01,SFRAN,3.49,115119.395
0051,1685,0,25647,230,6576,9563,1139,7,44847,27447,2023-09-01,SFRAN,3.49,95790.03
0115,481,0,12007,127,3349,5806,122,0,21892,12551.5,2023-09-01,SFRAN,3.49,43804.735
0717,3675,0,55636,335,6666,11610,2962,6,80890,59478.5,2023-09-01,REAL,3.49,207579.96500000003
0999,0,0,0,0,0,0,7144,0,7144,0,2023-09-01,SFRAN,3.49,0.0
M006,42,0,1094,0,70,23,205,0,1434,1136,2023-09-01,SFRAN,3.49,3964.6400000000003
0706,5102,0,71611,855,8923,29925,6661,67,123144,77140.5,2023-09-01,REAL,3.49,269220.34500000003
0704,10118,0,150064,1242,22254,41219,9388,48,234333,160803,2023-09-01,REAL,3.49,561202.4700000001
0703,6135,0,81577,723,11704,24721,6446,8,131314,88073.5,2023-09-01,REAL,3.49,307376.515
0615,2631,0,41711,440,3526,12822,1881,0,63011,44562,2023-09-01,REAL,3.49,155521.38
0612,2799,0,48904,410,6796,16506,5022,3,80440,51908,2023-09-01,SFRAN,3.49,181158.92
0607,3726,0,46126,666,7144,21454,4446,39,83601,50185,2023-09-01,REAL,3.49,175145.65000000002
0602,6694,0,114372,1042,19786,31993,10911,56,184854,121587,2023-09-01,REAL,3.49,424338.63
0601,5972,0,92025,610,13786,18892,12368,24,143677,98302,2023-09-01,REAL,3.49,343073.98000000004
0217,1970,0,36474,276,9089,10214,2311,2,60336,38582,2023-09-01,REAL,3.49,134651.18000000002
0214,1892,0,29887,188,6555,8916,1762,7,49207,31873,2023-09-01,REAL,3.49,111236.77
2058,24,0,926,0,533,220,1666,0,3369,950,2023-09-01,SFRAN,3.49,3315.5
0113,7392,0,109094,1214,29206,46793,8547,63,202309,117093,2023-09-01,REAL,3.49,408654.57
0110,1010,0,19238,167,3895,6446,1178,0,31934,20331.5,2023-09-01,REAL,3.49,70956.935
0105,273,0,5506,71,1147,2929,121,2,10049,5814.5,2023-09-01,REAL,3.49,20292.605
0104,4775,0,90678,581,22783,24841,6323,12,149993,95743.5,2023-09-01,REAL,3.49,334144.815
0072,1631,0,25046,193,4935,7331,3057,21,42214,26773.5,2023-09-01,REAL,3.49,93439.515
0053,4368,0,64569,447,12886,17100,2323,4,101697,69160.5,2023-09-01,REAL,3.49,241370.14500000002
0052,846,0,14189,251,3281,7427,1216,2,27212,15160.5,2023-09-01,REAL,3.49,52910.145000000004
0048,3244,0,48790,516,8463,15503,4650,20,81186,52292,2023-09-01,REAL,3.49,182499.08000000002
0046,4862,0,58394,913,13963,31727,1877,17,111753,63712.5,2023-09-01,REAL,3.49,222356.625
0042,4107,0,64317,530,12841,18086,3961,19,103861,68689,2023-09-01,REAL,3.49,239724.61000000002
0039,1874,0,28438,195,6352,6221,0,0,43080,30409.5,2023-09-01,REAL,3.49,106129.15500000001
0111,2245,0,33736,414,8871,15264,3043,8,63581,36188,2023-09-01,REAL,3.49,126296.12000000001
0037,2359,0,39582,286,8477,10209,2339,27,63279,42084,2023-09-01,SFRAN,3.49,146873.16
M004,52,0,1649,3,37,55,77,0,1873,1702.5,2023-10-01,CIMA,3.49,5941.725
0113,7540,0,113662,1090,31335,43393,9682,71,206773,121747,2023-10-01,REAL,3.49,424897.03
4007,14,0,1485,8,297,220,10,0,2034,1503,2023-10-01,REAL,3.49,5245.47
4006,1747,0,32348,162,7640,10750,2780,2,55429,34176,2023-10-01,REAL,3.49,119274.24
4005,27,0,4968,6,697,514,11,0,6223,4998,2023-10-01,REAL,3.49,17443.02
4003,698,0,23853,337,5924,6972,16129,187,54100,24719.5,2023-10-01,REAL,3.49,86271.05500000001
0903,941,0,16219,195,2966,8505,1589,5,30420,17257.5,2023-10-01,REAL,3.49,60228.675
0901,929,0,16057,224,2235,12273,1727,21,33466,17098,2023-10-01,REAL,3.49,59672.020000000004
0812,13,0,580,3,317,142,272,0,1327,594.5,2023-10-01,REAL,3.49,2074.8050000000003
0809,136,0,13252,84,2722,2609,1206,1,20010,13430,2023-10-01,REAL,3.49,46870.700000000004
0808,0,0,55,0,13,7,1,0,76,55,2023-10-01,REAL,3.49,191.95000000000002
0807,54,0,5063,15,1461,855,1198,0,8646,5124.5,2023-10-01,REAL,3.49,17884.505
0806,55,0,6780,37,1084,729,12,0,8697,6853.5,2023-10-01,SFRAN,3.49,23918.715
0805,36,0,4257,29,1162,879,402,0,6765,4307.5,2023-10-01,REAL,3.49,15033.175000000001
0804,5,0,820,4,175,85,92,0,1181,827,2023-10-01,REAL,3.49,2886.23
0800,4964,1794,98956,710,22818,29203,43433,141,202019,106069,2023-10-01,REAL,3.49,370180.81
0727,3208,0,52443,396,5985,10578,9231,22,81863,55849,2023-10-01,REAL,3.49,194913.01
0720,147,0,1973,57,442,396,465,3,3483,2148.5,2023-10-01,REAL,3.49,7498.265
0717,4075,0,58683,392,7005,11928,3754,8,85845,62954,2023-10-01,REAL,3.49,219709.46000000002
0707,3316,0,53804,340,6539,11016,5005,6,80026,57290,2023-10-01,REAL,3.49,199942.1
0706,5470,0,73828,684,9313,25609,8270,54,123228,79640,2023-10-01,REAL,3.49,277943.60000000003
